P_hc,T_hc,z_c3,P_w,T_w,HC.xvap,HC.xliq,HC.Pbubl,HC.Pdew,HC.K_c[1],HC.K_c[2],HC.K_c[3],"HC.x_pc[2,1]","HC.x_pc[3,1]",HC.H_p[1],HC.MW_p[1],Fm_hc,W.h,W.s,W.d,W.cp,W.Tsat,W.dTsup,W.phase,W.Fv
500000.0,305,0.6,4000000.0,600,0.8045350538749881,0.1954649461250119,781526.7970498987,374754.2976166648,2.09192565990895,0.6463474377285013,0.2327404197661132,0.3194050600163599,0.6681716409529811,-3304.615023535458,51.1101,5.11101,3034300.175789314,6487.762555113418,15.85715093340577,2609.817655823644,523.5075191240662,76.49248087593378,3,0.113609816010818
500000.0,305,0.6,4000000.0,700,0.8045350538749881,0.1954649461250119,781526.7970498987,374754.2976166648,2.09192565990895,0.6463474377285013,0.2327404197661132,0.3194050600163599,0.6681716409529811,-3304.615023535458,51.1101,5.11101,3277333.160851409,6862.901863542406,12.98465919992064,2328.339627785634,523.5075191240662,176.4924808759338,3,0.1387428019682651
500000.0,315,0.4,1000000.0,500,0.4816090435481707,0.5183909564518293,732062.5462960908,288839.91632297,2.62602445954474,0.8531696542452214,0.2991827135498668,0.2243273996801453,0.5890892385061306,-9203.237355119592,56.72070000000001,5.672070000000001,2891276.467390902,6825.047542542925,4.532542418073724,2281.917775791725,453.0356323914667,46.96436760853328,3,0.3974652267602226
500000.0,315,0.4,1000000.0,600,0.4816090435481707,0.5183909564518293,732062.5462960908,288839.91632297,2.62602445954474,0.8531696542452214,0.2991827135498668,0.2243273996801453,0.5890892385061306,-9203.237355119592,56.72070000000001,5.672070000000001,3108976.697284031,7222.370703971835,3.687216989430921,2127.248912137244,453.0356323914667,146.9643676085333,3,0.488587464519696
500000.0,315,0.4,1000000.0,700,0.4816090435481707,0.5183909564518293,732062.5462960908,288839.91632297,2.62602445954474,0.8531696542452214,0.2991827135498668,0.2243273996801453,0.5890892385061306,-9203.237355119592,56.72070000000001,5.672070000000001,3321634.071576465,7550.146125775507,3.130621729148443,2136.382814265179,453.0356323914667,246.9643676085333,3,0.5754537455695843
500000.0,315,0.4,4000000.0,500,0.4816090435481707,0.5183909564518293,732062.5462960908,288839.91632297,2.62602445954474,0.8531696542452214,0.2991827135498668,0.2243273996801453,0.5890892385061306,-9203.237355119592,56.72070000000001,5.672070000000001,975761.4190809189,2578.336164146443,832.5922325053128,4646.933298492373,523.5075191240662,-23.50751912406622,1,0.002163757875303628
500000.0,315,0.4,4000000.0,600,0.4816090435481707,0.5183909564518293,732062.5462960908,288839.91632297,2.62602445954474,0.8531696542452214,0.2991827135498668,0.2243273996801453,0.5890892385061306,-9203.237355119592,56.72070000000001,5.672070000000001,3034300.175789314,6487.762555113418,15.85715093340577,2609.817655823644,523.5075191240662,76.49248087593378,3,0.113609816010818
500000.0,315,0.4,4000000.0,700,0.4816090435481707,0.5183909564518293,732062.5462960908,288839.91632297,2.62602445954474,0.8531696542452214,0.2991827135498668,0.2243273996801453,0.5890892385061306,-9203.237355119592,56.72070000000001,5.672070000000001,3277333.160851409,6862.901863542406,12.98465919992064,2328.339627785634,523.5075191240662,176.4924808759338,3,0.1387428019682651
500000.0,315,0.5,1000000.0,500,0.7786970232662338,0.2213029767337662,863501.9598619118,367603.3111011701,2.619421897092602,0.8513398147981657,0.3000764737753317,0.2211372725718837,0.5792518140381275,-3044.009187598715,53.9154,5.39154,2891276.467390902,6825.047542542925,4.532542418073724,2281.917775791725,453.0356323914667,46.96436760853328,3,0.3974652267602226
500000.0,315,0.5,1000000.0,600,0.7786970232662338,0.2213029767337662,863501.9598619118,367603.3111011701,2.619421897092602,0.8513398147981657,0.3000764737753317,0.2211372725718837,0.5792518140381275,-3044.009187598715,53.9154,5.39154,3108976.697284031,7222.370703971835,3.687216989430921,2127.248912137244,453.0356323914667,146.9643676085333,3,0.488587464519696
500000.0,315,0.5,1000000.0,700,0.7786970232662338,0.2213029767337662,863501.9598619118,367603.3111011701,2.619421897092602,0.8513398147981657,0.3000764737753317,0.2211372725718837,0.5792518140381275,-3044.009187598715,53.9154,5.39154,3321634.071576465,7550.146125775507,3.130621729148443,2136.382814265179,453.0356323914667,246.9643676085333,3,0.5754537455695843
500000.0,315,0.5,4000000.0,500,0.7786970232662338,0.2213029767337662,863501.9598619118,367603.3111011701,2.619421897092602,0.8513398147981657,0.3000764737753317,0.2211372725718837,0.5792518140381275,-3044.009187598715,53.9154,5.39154,975761.4190809189,2578.336164146443,832.5922325053128,4646.933298492373,523.5075191240662,-23.50751912406622,1,0.002163757875303628
500000.0,315,0.5,4000000.0,600,0.7786970232662338,0.2213029767337662,863501.9598619118,367603.3111011701,2.619421897092602,0.8513398147981657,0.3000764737753317,0.2211372725718837,0.5792518140381275,-3044.009187598715,53.9154,5.39154,3034300.175789314,6487.762555113418,15.85715093340577,2609.817655823644,523.5075191240662,76.49248087593378,3,0.113609816010818
500000.0,315,0.5,4000000.0,700,0.7786970232662338,0.2213029767337662,863501.9598619118,367603.3111011701,2.619421897092602,0.8513398147981657,0.3000764737753317,0.2211372725718837,0.5792518140381275,-3044.009187598715,53.9154,5.39154,3277333.160851409,6862.901863542406,12.98465919992064,2328.339627785634,523.5075191240662,176.4924808759338,3,0.1387428019682651
500000.0,315,0.6,1000000.0,500,1,0,994941.373427733,505427.7785910532,1.072584721141667,1.128373523622217,1.181870191737023,0,0.5999999999999999,1504.220837285281,51.1101,5.11101,2891276.467390902,6825.047542542925,4.532542418073724,2281.917775791725,453.0356323914667,46.96436760853328,3,0.3974652267602226
500000.0,315,0.6,1000000.0,600,1,0,994941.373427733,505427.7785910532,1.072584721141667,1.128373523622217,1.181870191737023,0,0.5999999999999999,1504.220837285281,51.1101,5.11101,3108976.697284031,7222.370703971835,3.687216989430921,2127.248912137244,453.0356323914667,146.9643676085333,3,0.488587464519696
500000.0,315,0.6,1000000.0,700,1,0,994941.373427733,505427.7785910532,1.072584721141667,1.128373523622217,1.181870191737023,0,0.5999999999999999,1504.220837285281,51.1101,5.11101,3321634.071576465,7550.146125775507,3.130621729148443,2136.382814265179,453.0356323914667,246.9643676085333,3,0.5754537455695843
500000.0,315,0.6,4000000.0,500,1,0,994941.373427733,505427.7785910532,1.072584721141667,1.128373523622217,1.181870191737023,0,0.5999999999999999,1504.220837285281,51.1101,5.11101,975761.4190809189,2578.336164146443,832.5922325053128,4646.933298492373,523.5075191240662,-23.50751912406622,1,0.002163757875303628
500000.0,315,0.6,4000000.0,600,1,0,994941.373427733,505427.7785910532,1.072584721141667,1.128373523622217,1.181870191737023,0,0.5999999999999999,1504.220837285281,51.1101,5.11101,3034300.175789314,6487.762555113418,15.85715093340577,2609.817655823644,523.5075191240662,76.49248087593378,3,0.113609816010818
500000.0,315,0.6,4000000.0,700,1,0,994941.373427733,505427.7785910532,1.072584721141667,1.128373523622217,1.181870191737023,0,0.5999999999999999,1504.220837285281,51.1101,5.11101,3277333.160851409,6862.901863542406,12.98465919992064,2328.339627785634,523.5075191240662,176.4924808759338,3,0.1387428019682651
500000.0,325,0.4,1000000.0,500,0.7830904572432754,0.2169095427567245,923782.701264918,389473.5098868979,3.202756701495255,1.097419033607993,0.389876152873433,0.1467912666252546,0.4701367129050113,-1968.243507332237,56.72070000000001,5.672070000000001,2891276.467390902,6825.047542542925,4.532542418073724,2281.917775791725,453.0356323914667,46.96436760853328,3,0.3974652267602226
